,date,radiance
108,2023-06-26,115.34123014054208
109,2023-06-27,154.11389973491967
110,2023-06-28,97.51762502350496
111,2023-06-29,112.3649617326474
112,2023-06-30,118.56913263640718
113,2023-07-03,104.78727361256493
114,2023-07-04,115.51302332078629
115,2023-07-05,109.0942376987663
116,2023-07-07,155.72393217856575
117,2023-07-10,122.06008194665384
118,2023-07-11,120.4172160415193
119,2023-07-12,130.7551905200086
120,2023-07-14,96.14438574125235
121,2023-07-16,49.96828522275915
122,2023-07-17,59.29805485051133
123,2023-07-18,114.1766836175508
124,2023-07-19,111.72988213623229
125,2023-07-21,136.06332347282557
126,2023-07-22,169.617954517872
127,2023-07-24,99.34637454022918
128,2023-07-25,129.54680589353737
129,2023-07-30,75.54781297931757
130,2023-07-31,112.61341094970703
131,2023-08-01,113.88615099589029
132,2023-08-04,142.26792700443923
133,2023-08-08,97.24901885587181
134,2023-08-09,96.98032647718763
135,2023-08-10,118.4993410267281
136,2023-08-11,101.04244970027999
137,2023-08-13,155.02946205595327
138,2023-08-16,146.64341915313082
139,2023-08-17,124.57406144363107
140,2023-08-18,133.0409102062117
141,2023-08-19,100.72808434752962
142,2023-08-20,102.17084007092122
143,2023-08-22,109.43268040940724
144,2023-08-23,85.51173378640763
145,2023-08-24,96.58962903215213
146,2023-08-25,76.0290908129226
147,2023-08-26,88.59811294880683
148,2023-08-27,98.27603508217989
149,2023-08-28,90.37930419163501
150,2023-08-29,95.57042603571144
151,2023-08-30,134.06182479858404
152,2023-08-31,125.67904256527024
153,2023-09-01,136.72341510675773
154,2023-09-02,148.0264126089122
155,2023-09-03,91.89970434585138
156,2023-09-04,92.92647179573642
157,2023-09-06,86.05178270339967
158,2023-09-10,103.41334281944197
159,2023-09-13,103.82163836389383
160,2023-09-14,81.85780777524941
161,2023-09-15,126.898879598609
162,2023-09-17,47.065461574456634
163,2023-09-18,85.03570263553272
164,2023-09-19,96.82990948573001
165,2023-09-20,86.11845646560282
166,2023-09-23,122.26631014086921
167,2023-09-24,86.2851446049096
168,2023-09-27,136.0930280870743
169,2023-09-29,76.98072501326537
170,2023-09-30,107.15991085634104
171,2023-10-01,93.59466007828536
172,2023-10-02,127.43526371427005
173,2023-10-03,95.95972432862129
174,2023-10-06,98.84231076718092
175,2023-10-07,70.87011107628656
176,2023-10-09,98.42726827772569
177,2023-10-10,88.01064878016133
178,2023-10-11,117.57579080156863
179,2023-10-14,9.562371308610246
180,2023-10-15,43.3544602101872
181,2023-10-17,120.46810366469475
182,2023-10-18,83.64166237598756
183,2023-10-19,81.90601588792332
184,2023-10-20,96.79127959606362
185,2023-10-21,98.77090978123505
186,2023-10-22,109.78339159613415
187,2023-10-23,84.14595613921526
188,2023-10-24,91.92400404583715
189,2023-10-27,77.2809632533691
190,2023-10-30,94.0668254939252
191,2023-10-31,113.92905033721695
192,2023-11-03,107.57766514793818
193,2023-11-05,125.41967245994304
194,2023-11-06,84.33057633501177
195,2023-11-07,98.26195689357972
196,2023-11-09,122.68059641577204
197,2023-11-10,90.87564578975542
198,2023-11-11,126.31099567356307
199,2023-11-13,130.41402498702834
200,2023-11-14,148.98101110558162
201,2023-11-15,139.89170178027078
202,2023-11-16,88.30242206483679
203,2023-11-18,107.16454678693694
204,2023-11-19,104.7545655490037
205,2023-11-22,78.11520615393805
206,2023-11-23,103.02645260514345
207,2023-11-27,115.99227931144391
208,2023-11-28,168.21481911840286
209,2023-11-29,154.70125350039817
210,2023-11-30,125.16532669462688
211,2023-12-07,101.42318118598611
212,2023-12-08,97.63591769778677
213,2023-12-09,142.70922658901023
214,2023-12-11,98.04237992667296
215,2023-12-12,166.9392537999403
216,2023-12-13,133.71415598688284
217,2023-12-14,81.51721126117337
218,2023-12-15,132.14663852526294
219,2023-12-17,71.75929658972001
220,2023-12-18,58.17593149718327
221,2023-12-19,106.76441177730251
222,2023-12-23,124.62755691345858
223,2023-12-24,128.07988081053486
224,2023-12-26,126.28381737821665
225,2023-12-28,96.28237572194527
226,2023-12-29,121.68845797868059
227,2023-12-30,53.76295359620771
228,2023-12-31,129.87143931356636
229,2024-01-02,68.70102319446558
230,2024-01-05,130.57504197335925
231,2024-01-10,53.38796343454501
232,2024-01-11,96.73244470616272
233,2024-01-14,137.6439719848747
234,2024-01-15,196.0235446479467
235,2024-01-17,165.62649904487736
236,2024-01-20,160.1103778690857
237,2024-01-21,192.33140448497556
238,2024-01-26,80.74174085283357
239,2024-01-27,57.144002498699855
240,2024-01-29,130.49866992586556
241,2024-01-30,83.15202382719215
242,2024-02-01,67.69700569244067
243,2024-02-02,54.3683076198208
244,2024-02-03,94.0400303853467
245,2024-02-04,64.87933109052513
246,2024-02-05,67.22140226093289
247,2024-02-06,86.72032343717615
248,2024-02-07,72.42988881865247
249,2024-02-08,68.27248721094016
250,2024-02-09,17.877619437572665
251,2024-02-10,61.38211320542002
252,2024-02-11,46.451882849894304
253,2024-02-12,113.67469266248573
254,2024-02-13,132.3509401027754
255,2024-02-14,58.5217131256879
256,2024-02-17,207.23267590661044
257,2024-02-18,139.21188233037702
258,2024-02-19,101.4976920497079
259,2024-02-20,127.10152464525942
260,2024-02-21,102.77858625363524
261,2024-02-23,80.069568780862
262,2024-02-24,38.084376407845674
263,2024-02-25,125.86567268813496
264,2024-02-26,106.01651653438051
265,2024-02-28,50.189273834228516
266,2024-02-29,114.43304945855931
267,2024-03-01,88.2810189442428
268,2024-03-02,81.23700700853973
269,2024-03-03,86.74074144463191
270,2024-03-04,84.30247585940968
271,2024-03-06,57.71581282850873
272,2024-03-07,5.220277976383899
273,2024-03-09,20.397375197227603
274,2024-03-10,129.6416242610892
275,2024-03-11,98.55992119337235
276,2024-03-13,83.8124573184414
277,2024-03-16,142.09463154289577
278,2024-03-17,139.1540594314781
279,2024-03-20,79.80101634426147
280,2024-03-22,87.77934436056826
281,2024-03-23,114.08247484222171
282,2024-03-24,108.81320688079471
283,2024-03-26,109.28186408357949
284,2024-03-27,112.79990430291241
285,2024-03-28,105.47372501242143
286,2024-03-29,92.88744326735471
287,2024-03-31,77.00381612563882
288,2024-04-03,7.143226908802891
289,2024-04-05,110.52746069128384
290,2024-04-06,88.45163194516671
291,2024-04-08,74.40252739716718
292,2024-04-09,90.38943590782864
293,2024-04-10,74.55915449571239
294,2024-04-13,135.52109284536368
295,2024-04-14,64.55709035300353
296,2024-04-15,99.23133000735923
297,2024-04-16,117.66386872097792
298,2024-04-17,96.0049074985942
299,2024-04-18,79.82689002739832
300,2024-04-19,97.24591286834581
301,2024-04-20,145.7046736409311
302,2024-04-21,112.40569538492791
303,2024-04-22,132.2515562239962
304,2024-04-23,42.45375061035156
305,2024-04-24,117.8771946141538
306,2024-04-27,103.60466703162136
307,2024-04-30,129.57080197369928
308,2024-05-02,142.29517022162807
309,2024-05-04,134.9559405288354
310,2024-05-05,103.65719667286434
311,2024-05-08,59.692846460727324
312,2024-05-09,90.28665913322052
313,2024-05-10,59.04803636629289
314,2024-05-11,118.5825591819787
315,2024-05-12,100.48337429200585
316,2024-05-15,61.807820074572554
317,2024-05-16,80.37548145584303
318,2024-05-17,81.58535693329725
319,2024-05-18,52.93124058747747
320,2024-05-19,106.15916041301503
321,2024-05-21,75.4832544055933
322,2024-05-22,119.67066737604068
323,2024-05-23,84.547351405225
324,2024-05-24,114.24633227549329
325,2024-05-27,67.08394663849006
326,2024-05-28,78.06920332680205
327,2024-05-29,121.98884845065503
328,2024-06-05,91.65429224347857
329,2024-06-06,101.79811209805523
330,2024-06-07,108.90730396145118
331,2024-06-09,144.85619885157683
332,2024-06-10,111.48449816675247
333,2024-06-11,127.4784027487932
334,2024-06-12,88.06528679910535
335,2024-06-13,99.43505147260107
336,2024-06-15,141.86544850986164
337,2024-06-16,106.12296818830298
338,2024-06-17,117.95057709202798
339,2024-06-20,149.16115646590734
340,2024-06-21,162.37808193489465
341,2024-06-23,53.832958074386966
342,2024-06-24,100.91053548401703
343,2024-06-25,119.97398751081822
344,2024-06-27,119.71662233832359
345,2024-06-30,124.4267242740015
346,2024-07-01,98.42613952316927
347,2024-07-05,45.477142333984375
348,2024-07-06,138.32096149034032
349,2024-07-07,144.48544360989055
350,2024-07-17,101.776750037132
351,2024-07-18,131.30861839870346
352,2024-07-19,119.8534116545422
353,2024-07-20,136.04644976674354
354,2024-07-23,106.59377632796853
355,2024-07-30,120.62740136618392
356,2024-07-31,94.46110842865858
357,2024-08-03,122.26613094632042
358,2024-08-04,84.22629224380927
359,2024-08-05,105.7828428499367
360,2024-08-06,98.7958305826458
361,2024-08-08,92.96548930340639
362,2024-08-09,108.45412592609901
363,2024-08-10,113.18844445047533
364,2024-08-11,90.28572477246614
365,2024-08-12,98.6187242843117
366,2024-08-13,87.08473949974073
367,2024-08-14,116.49121874579757
368,2024-08-17,119.54267988646868
369,2024-08-18,110.69449780696533
370,2024-08-19,156.2489226473821
371,2024-08-20,98.54635237221939
372,2024-08-21,84.42026473018265
373,2024-08-22,90.96083078826311
374,2024-08-23,94.71618514353207
375,2024-08-24,151.7065033577661
376,2024-08-25,88.64660267052987
377,2024-08-26,87.19250984790615
378,2024-08-27,87.96471674239154
379,2024-08-29,110.35923140929239
380,2024-08-30,75.33878629482025
381,2024-08-31,108.60871650787172
382,2024-09-01,101.58781017209385
383,2024-09-02,116.3305347824667
384,2024-09-03,66.44603971532874
385,2024-09-04,150.33031932120903
386,2024-09-05,84.50731716098986
387,2024-09-07,96.00991726776947
388,2024-09-08,61.807480155619814
389,2024-09-09,101.5371060649376
390,2024-09-10,45.27866883199489
391,2024-09-11,64.4541639590299
392,2024-09-12,84.80296043287657
393,2024-09-14,82.2935485013041
394,2024-09-15,110.29652667651443
395,2024-09-16,100.07229908343032
396,2024-09-17,111.50707226697642
397,2024-09-18,98.17032131485878
398,2024-09-19,79.24138898806721
399,2024-09-20,97.87145312698432
400,2024-09-21,91.21008926870579
401,2024-09-25,48.35697658817943
402,2024-09-30,114.00419086583176
403,2024-10-01,88.52596758513174
404,2024-10-02,80.96908142285142
405,2024-10-03,135.75905391881287
406,2024-10-04,88.30358049865976
407,2024-10-06,82.91262442898146
408,2024-10-07,98.48947384075912
409,2024-10-08,108.89263677917792
410,2024-10-09,87.88569710108554
411,2024-10-10,90.15544176315515
412,2024-10-11,108.6649953681079
413,2024-10-13,87.99884548671935
414,2024-10-14,110.585587993331
415,2024-10-16,117.12124201642025
416,2024-10-17,82.40349840797117
417,2024-10-18,94.94552790352405
418,2024-10-19,71.98051964826827
419,2024-10-20,99.05308805274682
420,2024-10-21,102.03286494267897
421,2024-10-22,152.98321458577047
422,2024-10-23,122.86448757459588
423,2024-10-24,131.14040854301513
424,2024-10-26,90.69735240294796
425,2024-10-27,125.60555889930784
426,2024-10-28,86.80982697633708
427,2024-11-01,92.44335543200577
428,2024-11-02,100.76278794007808
429,2024-11-08,127.96698474527653
430,2024-11-10,27.665361404418945
431,2024-11-11,137.38350543134777
432,2024-11-12,141.122199188968
433,2024-11-15,31.319965362548828
434,2024-11-16,153.2287514449766
435,2024-11-17,83.36760975462796
436,2024-11-18,17.436594009399414
437,2024-11-22,110.38189123065304
438,2024-11-23,130.24714823510436
439,2024-11-26,132.95145044626148
440,2024-11-28,102.23753489079499
441,2024-11-30,92.5869538716315
442,2024-12-01,139.8432656966696
443,2024-12-02,96.78438896840643
444,2024-12-03,146.00412152950366
445,2024-12-04,93.30614713631762
446,2024-12-05,127.44382375594573
447,2024-12-06,102.02985290632837
448,2024-12-07,176.1234430646683
449,2024-12-08,77.72423137071779
450,2024-12-11,58.44990921020508
451,2024-12-12,85.74877713008134
452,2024-12-16,160.61353744756983
453,2024-12-17,80.67330998119931
454,2024-12-20,137.05834153711322
455,2024-12-21,129.88281440164656
456,2024-12-22,76.055185467673
457,2024-12-25,66.62720471336728
458,2024-12-26,1.9329156195603927
459,2024-12-28,53.839034767440104
460,2024-12-30,42.46081009110707
461,2025-01-02,122.2178045504021
462,2025-01-04,180.61908236676092
463,2025-01-06,18.48863332831094
464,2025-01-07,96.11577077047353
465,2025-01-08,81.26495911764063
466,2025-01-09,189.5227715331165
467,2025-01-11,123.14261001724381
468,2025-01-12,112.15475750112036
469,2025-01-13,106.7913515435919
470,2025-01-14,121.12231558213854
471,2025-01-15,168.22761529372238
472,2025-01-16,158.85760440028125
473,2025-01-17,119.88209064409517
474,2025-01-19,83.69484679331875
475,2025-01-20,130.962452613363
476,2025-01-21,134.18772600513225
477,2025-01-22,142.26188543915575
478,2025-01-24,80.78507713744102
479,2025-01-25,152.76223111687224
480,2025-01-27,132.41336726001919
481,2025-01-28,81.17319682681509
482,2025-01-29,94.42421343080667
483,2025-01-30,61.91381026240922
484,2025-01-31,1.2143099852438062
485,2025-02-01,72.50221510247086
486,2025-02-04,37.03318084979094
487,2025-02-06,5.27868082321991
488,2025-02-07,51.627007562839765
489,2025-02-08,134.11549893011411
490,2025-02-09,71.53074685340508
491,2025-02-10,129.4746607415523
492,2025-02-12,108.63571853235544
493,2025-02-13,60.879768334843384
494,2025-02-14,158.61944165536283
495,2025-02-16,143.16903769645245
496,2025-02-17,103.17045880646984
497,2025-02-18,154.37318328178873
498,2025-02-19,113.532119233512
499,2025-02-20,113.91992554999608
500,2025-02-21,119.07477247412076
501,2025-02-22,140.7389005680968
502,2025-02-23,151.41183101329037
503,2025-02-24,60.095286409238355
504,2025-02-25,75.7319757150784
505,2025-02-27,75.92380874502642
506,2025-02-28,79.22040982738206
507,2025-03-01,79.08703214919086
508,2025-03-02,80.7186175148227
509,2025-03-03,31.19350537009861
510,2025-03-05,59.82556139514051
511,2025-03-06,105.35927174858695
512,2025-03-08,75.007315463193
513,2025-03-09,76.47124628885267
514,2025-03-10,116.99071281943445
515,2025-03-11,78.63730907867846
516,2025-03-12,112.61729165720124
517,2025-03-14,110.63260307654137
518,2025-03-15,46.811765683606076
519,2025-03-16,111.56655887919146
520,2025-03-17,115.1803924178507
521,2025-03-18,135.23352762972118
522,2025-03-21,70.10471955543143
523,2025-03-22,85.81620061843029
524,2025-03-24,89.98618868612567
525,2025-03-29,99.35467884152436
526,2025-03-31,3.222189297855104
527,2025-04-01,114.8979222621262
528,2025-04-03,71.18526050862711
529,2025-04-04,133.42313465694323
530,2025-04-07,86.51587185909574
531,2025-04-08,92.03318710925869
532,2025-04-09,112.5151953604546
533,2025-04-10,82.17906005428868
534,2025-04-11,128.55458019146866
535,2025-04-12,134.1180639594838
536,2025-04-14,121.03710180071347
537,2025-04-15,93.35491786409388
538,2025-04-16,113.75320808057117
539,2025-04-21,109.10558407331618
540,2025-04-22,89.5051571599393
541,2025-04-24,124.73402322461905
542,2025-04-27,87.9114856914598
543,2025-04-28,113.65121247843244
544,2025-05-03,81.11592249235942
545,2025-05-04,121.79949796075066
546,2025-05-06,164.75617566842848
547,2025-05-09,116.88286012954597
548,2025-05-10,85.65170232205469
549,2025-05-11,102.36708692656148
550,2025-05-12,56.212304121448156
551,2025-05-13,40.36056563433478
552,2025-05-14,127.54152604033239
553,2025-05-15,159.11010635562886
554,2025-05-16,115.25835771090247
555,2025-05-17,121.79949796075066
556,2025-05-21,91.8878189509094
557,2025-05-22,119.31570351034715
558,2025-05-23,120.05217089745675
559,2025-05-29,112.36724668705534
560,2025-05-30,115.53886148030175
561,2025-05-31,101.95712742262972
562,2025-06-01,54.68210222050103
563,2025-06-02,77.97933756948234
564,2025-06-05,91.28392140665454
565,2025-06-06,38.01515197753906
566,2025-06-07,78.97082805753203
567,2025-06-08,103.55757233339871
568,2025-06-09,103.55757233339871
569,2025-06-10,101.94873933021181
570,2025-06-11,152.72619602780145
571,2025-06-15,103.55757233339871
572,2025-06-16,115.24752662937267
573,2025-06-19,99.53832422805827
574,2025-06-20,103.55757233339871
575,2025-06-21,136.10350847244266
576,2025-06-22,147.89796033590858
577,2025-06-23,164.4975829931077
578,2025-06-24,123.36453405873483
579,2025-06-25,98.806501077786
580,2025-06-26,140.5566566304533
581,2025-06-27,126.82115167343692
582,2025-06-28,118.04459163671484
583,2025-06-29,97.6776922734198
584,2025-07-01,117.57411491942266
585,2025-07-02,135.88940208186648
586,2025-07-03,154.4360882779082
587,2025-07-08,94.57787597268508
588,2025-07-09,103.73016524207965
589,2025-07-10,97.63394392409846
590,2025-07-13,56.36065203843716
591,2025-07-14,121.90911663095333
592,2025-07-15,152.2572557423681
593,2025-07-16,106.24332004740991
594,2025-07-18,93.5150381681274
595,2025-07-19,113.27571249364559
596,2025-07-22,70.20826346136529
597,2025-07-23,95.7554858140703
598,2025-07-27,75.07629078778095
599,2025-07-29,131.36727830148422
600,2025-07-31,89.64641291920732
601,2025-08-01,99.65822944584095
602,2025-08-02,67.10636389237705
603,2025-08-03,103.63224661154825
604,2025-08-05,49.511758319891186
605,2025-08-06,133.85025428121938
606,2025-08-07,96.02109508913551
607,2025-08-08,113.91544172118776
608,2025-08-09,132.0046344886803
609,2025-08-11,86.2435186810914
610,2025-08-12,109.84542924085541
611,2025-08-13,127.64318499828848
612,2025-08-14,116.7401840027494
613,2025-08-15,109.7481446929042
614,2025-08-20,139.30307565284238
615,2025-08-22,120.93515203957777
616,2025-08-23,104.53081543812661
617,2025-08-24,100.3474837603947
618,2025-08-25,95.28804741133847
619,2025-08-26,128.106262703113
620,2025-08-27,94.39302270829411
621,2025-08-29,81.60040618200831
622,2025-08-30,92.28845357607646
623,2025-08-31,85.0900326795222
624,2025-09-01,103.63080851807192
625,2025-09-02,121.77957727663188
626,2025-09-03,110.94857084448209
627,2025-09-04,96.33698899507166
628,2025-09-06,109.27071337279361
629,2025-09-07,109.51700348490559
630,2025-09-08,104.81096278249062
631,2025-09-09,105.00846862792969
632,2025-09-11,77.07825062413923
633,2025-09-12,83.98072806459551
634,2025-09-13,85.08262042970757
635,2025-09-14,99.37300656693577
636,2025-09-15,84.61485778626128
637,2025-09-16,134.9368644373656
638,2025-09-17,82.22056366616837
639,2025-09-18,103.66272256620262
640,2025-09-20,23.80977439880371
641,2025-09-23,80.48580202393471
642,2025-09-24,70.65645776996178
643,2025-09-25,66.73701402994907
644,2025-09-26,114.54020969750103
645,2025-09-27,99.05175539481445
